Posted On,BHK,Rent,Size,Floor,Area Type,Area Locality,City,Furnishing Status,Tenant Preferred,Bathroom,Point of Contact
2022-06-16,1,8.385179070514949e-05,-0.8160570118072227,-0.3561021001698062,2,647,5,2,1,-1.092066911376893,2
2022-06-04,1,-0.10235130874638733,-0.7450942612284718,0.17138247143003793,2,110,5,0,1,0.03859398770572777,2
2022-05-19,1,-0.12796009888066046,-0.8838658623602513,0.17138247143003793,2,476,5,2,1,0.03859398770572777,2
2022-05-31,2,0.21775856793202666,-0.3429720079488834,-0.004445719103243464,1,2229,5,2,1,0.03859398770572777,0
2022-06-23,2,0.2561717531334363,-0.18527700666277028,0.3472106619633193,1,35,5,0,1,0.03859398770572777,0
2022-06-04,1,-0.06393812354497765,-0.9737520130933357,0.17138247143003793,1,1544,5,2,1,-1.092066911376893,0
2022-06-04,1,-0.19198207421634325,-1.0525995137363924,-0.3561021001698062,1,1923,5,1,1,-1.092066911376893,0
2022-06-25,1,-0.17917767914920668,-0.8160570118072227,-0.18027390963652484,1,282,5,2,0,0.03859398770572777,0
2022-05-31,1,-0.17917767914920668,-0.579514509878053,0.17138247143003793,2,1831,5,0,1,-1.092066911376893,2
2022-06-03,2,0.32019372846911914,-0.3429720079488834,0.17138247143003793,1,661,5,1,1,0.03859398770572777,0
2022-05-17,1,-0.28161283968629913,-0.9185587626431961,0.3472106619633193,1,46,5,2,2,-1.092066911376893,0
2022-07-06,1,8.385179070514949e-05,-0.7687485114213887,-0.5319302907030876,1,1812,5,1,2,0.03859398770572777,0
2022-07-06,1,-0.11515570381352389,-0.8412882120130007,0.17138247143003793,1,1761,5,1,1,0.03859398770572777,0
2022-06-28,1,-0.34563481502198196,-0.5479755096208304,0.3472106619633193,2,2111,5,1,1,0.03859398770572777,2
2022-06-12,1,0.21775856793202666,-0.78451801155,0.3472106619633193,1,635,5,1,1,0.03859398770572777,0
2022-06-12,1,-0.28161283968629913,-0.8791350123216679,-0.3561021001698062,1,1264,5,2,2,-1.092066911376893,0
2022-06-16,3,0.12812780246207076,-0.18527700666277028,0.17138247143003793,1,1293,5,2,2,1.1692548867883485,0
2022-06-28,1,-0.35203701255555025,-0.9264435127075018,-0.18027390963652484,1,2227,5,2,0,0.03859398770572777,2
2022-07-06,1,-0.06393812354497765,-0.9579825129647245,-0.004445719103243464,1,125,5,2,1,-1.092066911376893,0
2022-07-07,1,-0.08314471614568249,-0.6347077603281925,-0.5319302907030876,2,942,5,0,1,0.03859398770572777,2
2022-06-04,2,0.0769102221935245,-0.579514509878053,-0.004445719103243464,1,2059,5,0,2,0.03859398770572777,0
2022-04-27,2,-0.10235130874638733,-0.10642950601971371,-0.004445719103243464,2,1159,5,1,1,1.1692548867883485,2
2022-06-20,1,0.10251901232779763,-0.7687485114213887,0.17138247143003793,1,1812,5,0,2,0.03859398770572777,0
2022-06-23,2,0.3842157038048019,-0.6583620105211095,-0.5319302907030876,2,512,5,1,1,0.03859398770572777,2
2022-07-09,3,0.3842157038048019,0.13011299590945594,-0.18027390963652484,1,71,5,2,0,1.1692548867883485,0
2022-07-07,1,-0.15356888901493357,-0.831826511935834,-0.004445719103243464,1,2183,5,1,0,-1.092066911376893,0
2022-05-10,3,0.2561717531334363,-0.05596710560815753,-0.18027390963652484,2,625,5,2,1,1.1692548867883485,2
2022-05-26,2,-0.28161283968629913,-0.6078996101095534,0.17138247143003793,1,1124,5,0,2,0.03859398770572777,2
2022-07-06,2,0.32019372846911914,-0.1253529061740473,0.17138247143003793,1,1827,5,1,1,0.03859398770572777,0
2022-06-12,2,-0.1663732840820701,-0.6583620105211095,-0.3561021001698062,1,1753,5,0,2,0.03859398770572777,0
2022-07-09,2,0.3970200988719385,-0.3429720079488834,-0.3561021001698062,1,1923,5,2,2,0.03859398770572777,0
2022-06-28,2,-0.038329333410704526,-0.3429720079488834,-0.18027390963652484,2,1847,5,1,1,0.03859398770572777,2
2022-06-27,2,0.12812780246207076,-0.374511008206106,0.17138247143003793,1,1611,5,2,2,0.03859398770572777,0
2022-04-29,1,-0.21118866681704807,-1.1645629646495326,0.17138247143003793,2,2097,5,1,1,-1.092066911376893,2
2022-06-26,1,-0.06393812354497765,-0.6425925103924982,-0.3561021001698062,1,624,5,2,0,0.03859398770572777,0
2022-06-16,1,-0.25600404955202605,-0.8160570118072227,-0.3561021001698062,2,452,5,2,2,-1.092066911376893,2
2022-07-07,1,-0.15356888901493357,-0.8791350123216679,-0.004445719103243464,1,1258,5,2,1,-1.092066911376893,0
2022-05-31,1,-0.29441723475343573,-0.7056705109069434,-0.3561021001698062,2,2188,5,1,1,-1.092066911376893,2
2022-07-07,1,-0.1663732840820701,-0.8949045124502792,-0.18027390963652484,1,1258,5,2,1,-1.092066911376893,0
2022-06-27,1,7.104739563801294e-05,-0.8160570118072227,0.17138247143003793,1,679,5,0,1,0.03859398770572777,0
2022-05-13,1,0.19214977779775355,-0.8791350123216679,0.3472106619633193,1,450,5,1,1,-1.092066911376893,0
2022-06-03,1,-0.24319965448488948,-1.2733725155369506,-0.3561021001698062,1,1090,5,2,1,-1.092066911376893,2
2022-06-02,1,0.05130143205925139,-0.60316876007097,-0.18027390963652484,2,368,5,2,2,0.03859398770572777,0
2022-06-10,1,-0.12796009888066046,-0.9737520130933357,-0.3561021001698062,1,626,5,0,1,-1.092066911376893,2
2022-05-05,1,-0.12796009888066046,-0.7529790112927774,-0.18027390963652484,2,942,5,1,1,0.03859398770572777,2
2022-07-06,2,0.18574758026418525,-0.5006670092349964,0.17138247143003793,1,866,5,2,2,0.03859398770572777,0
2022-06-10,1,-0.17917767914920668,-1.170870764700977,0.3472106619633193,1,1129,5,2,1,-1.092066911376893,2
2022-07-07,1,-0.17917767914920668,-0.9185587626431961,0.17138247143003793,2,2191,5,2,1,-1.092066911376893,2
2022-07-09,2,0.1498952740762029,-0.2641245073058268,-0.3561021001698062,1,1260,5,2,2,0.03859398770572777,0
2022-05-27,1,-0.21759086435061636,-1.0525995137363924,-0.18027390963652484,2,1059,5,2,1,-1.092066911376893,2
2022-07-07,1,-0.19198207421634325,-0.7924027616143057,-0.18027390963652484,2,2179,5,1,0,-1.092066911376893,2
2022-05-23,1,-0.17917767914920668,-0.8160570118072227,-0.004445719103243464,2,384,5,2,1,-1.092066911376893,2
2022-06-04,2,-0.01272054327643141,-0.579514509878053,-0.004445719103243464,1,1838,5,2,0,0.03859398770572777,0
2022-06-30,2,0.2561717531334363,-0.5006670092349964,0.17138247143003793,1,1869,5,2,1,0.03859398770572777,0
2022-05-18,2,0.21775856793202666,-0.6583620105211095,-0.18027390963652484,1,450,5,0,0,0.03859398770572777,0
2022-05-26,2,0.12812780246207076,-0.5006670092349964,-0.3561021001698062,1,1938,5,2,1,0.03859398770572777,0
2022-05-27,1,-0.038329333410704526,-0.7766332614856943,-0.18027390963652484,2,110,5,0,1,-1.092066911376893,2
2022-05-13,1,-0.15356888901493357,-0.8633655121930566,0.17138247143003793,1,1888,5,1,1,0.03859398770572777,0
2022-06-30,1,0.2561717531334363,-0.7293247610998604,-0.004445719103243464,1,635,5,1,1,-1.092066911376893,0
2022-06-23,1,-0.25600404955202605,-1.0920232640579206,-0.18027390963652484,2,324,5,2,1,-1.092066911376893,2
2022-05-18,1,-0.140764493947797,-0.8475960120644452,0.3472106619633193,1,298,5,0,1,0.03859398770572777,0
2022-06-17,2,-0.038329333410704526,-0.4533585088491625,0.17138247143003793,1,590,5,2,2,0.03859398770572777,0
2022-05-25,2,-0.140764493947797,-0.579514509878053,0.17138247143003793,1,379,5,1,0,0.03859398770572777,2
2022-06-27,2,0.02569264192497827,-0.2641245073058268,0.17138247143003793,2,1243,5,1,0,0.03859398770572777,0
2022-05-18,1,-0.11515570381352389,-0.5006670092349964,-0.5319302907030876,2,1894,5,1,1,-1.092066911376893,2
2022-04-29,1,-0.11515570381352389,-0.5022439592478576,-0.18027390963652484,2,2036,5,2,1,-1.092066911376893,2
2022-06-29,2,0.32019372846911914,-0.027582005376657167,-0.3561021001698062,1,661,5,0,0,0.03859398770572777,0
2022-05-26,2,-0.19198207421634325,-0.5322060094922191,-0.004445719103243464,1,1717,5,2,2,0.03859398770572777,0
2022-05-28,2,-0.1663732840820701,-0.46912800897777385,-0.004445719103243464,1,1554,5,0,2,0.03859398770572777,0
2022-06-04,1,-0.038329333410704526,-0.8160570118072227,-0.5319302907030876,2,111,5,0,1,-1.092066911376893,2
2022-04-28,1,-0.19198207421634325,-1.107792764186532,0.3472106619633193,2,1244,5,2,1,-1.092066911376893,2
2022-05-08,1,-0.21118866681704807,-1.0525995137363924,-0.18027390963652484,1,810,5,2,0,-1.092066911376893,2
2022-06-30,2,0.19214977779775355,-0.10642950601971371,0.17138247143003793,1,487,5,1,1,0.03859398770572777,2
2022-06-28,2,0.12812780246207076,-0.28777875749874376,-0.3561021001698062,1,360,5,2,0,0.03859398770572777,0
2022-06-23,2,-0.06393812354497765,-0.3902805083347173,0.17138247143003793,1,1760,5,1,1,0.03859398770572777,0
2022-06-23,1,-0.1663732840820701,-0.9311743627460852,-0.18027390963652484,2,1902,5,2,1,0.03859398770572777,2
2022-06-04,2,8.385179070514949e-05,-0.5006670092349964,0.17138247143003793,1,1968,5,1,2,0.03859398770572777,0
2022-05-31,2,0.15373659259634387,-0.5006670092349964,0.17138247143003793,1,0,5,2,1,0.03859398770572777,0
2022-06-08,2,-0.05113372847784109,-0.4218195085919399,-0.3561021001698062,2,1734,5,1,1,0.03859398770572777,2
2022-05-12,1,0.32019372846911914,-0.8475960120644452,-0.5319302907030876,1,221,5,0,1,-1.092066911376893,0
2022-07-02,1,-0.35203701255555025,-0.5322060094922191,-0.18027390963652484,2,1919,5,1,1,0.03859398770572777,0
2022-07-09,1,0.12812780246207076,-0.8160570118072227,0.17138247143003793,1,1167,5,1,0,-1.092066911376893,0
2022-07-04,1,-0.1663732840820701,-0.7372095111641661,-0.18027390963652484,2,1143,5,2,1,-1.092066911376893,2
2022-06-18,2,0.2561717531334363,-0.3429720079488834,0.3472106619633193,1,1443,5,1,1,0.03859398770572777,0
2022-04-28,1,0.012888246857841708,-0.6741315106497209,-0.3561021001698062,2,2185,5,2,1,0.03859398770572777,2
2022-07-06,1,-0.1663732840820701,-0.8160570118072227,-0.004445719103243464,1,380,5,1,2,0.03859398770572777,0
2022-04-28,1,-0.01272054327643141,-0.6425925103924982,-0.18027390963652484,2,1805,5,1,0,0.03859398770572777,2
2022-06-02,1,0.12812780246207076,-0.7372095111641661,-0.3561021001698062,1,795,5,2,0,-1.092066911376893,0
2022-05-23,1,-0.2688084446191626,-1.0447147636720866,-0.3561021001698062,1,943,5,2,1,-1.092066911376893,0
2022-06-04,1,-0.3584392100891185,-0.7687485114213887,-0.004445719103243464,1,1953,5,2,1,-1.092066911376893,2
2022-05-31,2,0.2561717531334363,-0.3902805083347173,-0.5319302907030876,1,2169,5,1,1,0.03859398770572777,0
2022-06-23,1,-0.10235130874638733,-0.8160570118072227,-0.3561021001698062,2,111,5,2,2,-1.092066911376893,0
2022-06-09,3,0.32019372846911914,0.05126549526639938,-0.5319302907030876,1,1178,5,1,0,1.1692548867883485,0
2022-06-23,1,-0.2303952594177529,-0.989521513221947,-0.5319302907030876,2,646,5,1,1,-1.092066911376893,2
2022-05-31,2,0.12812780246207076,-0.38712660830899503,-0.004445719103243464,1,69,5,2,1,0.03859398770572777,0
2022-04-28,1,-0.12796009888066046,-0.5148595593507467,-0.18027390963652484,2,325,5,2,1,-1.092066911376893,2
2022-06-15,1,8.385179070514949e-05,-0.8633655121930566,-0.18027390963652484,2,2175,5,1,1,-1.092066911376893,2
2022-06-17,1,0.038497036992114826,-0.6583620105211095,0.3472106619633193,1,1865,5,2,0,0.03859398770572777,0
2022-05-27,2,0.06410582712638795,-0.2641245073058268,-0.5319302907030876,2,2180,5,1,1,0.03859398770572777,2
2022-06-21,2,0.3842157038048019,0.8397405016969649,-0.004445719103243464,2,2192,5,1,1,1.1692548867883485,2
2022-06-08,1,8.385179070514949e-05,-0.7372095111641661,-0.5319302907030876,2,625,5,1,1,-1.092066911376893,2
2022-06-23,2,-0.31362382735414057,-0.2641245073058268,-0.18027390963652484,2,1312,0,1,1,0.03859398770572777,2
2022-07-04,2,-0.28161283968629913,0.05126549526639938,-0.004445719103243464,2,967,0,1,1,0.03859398770572777,2
2022-06-04,2,-0.2303952594177529,0.11434349578084461,-0.004445719103243464,2,343,0,0,1,0.03859398770572777,2
2022-06-04,3,-0.17917767914920668,0.6867763504494352,-0.5319302907030876,2,396,0,1,1,1.1692548867883485,2
2022-06-04,2,-0.3200260248877088,-0.579514509878053,-0.18027390963652484,2,1952,0,0,1,-1.092066911376893,2
2022-05-11,2,-0.28161283968629913,-0.18527700666277028,-0.5319302907030876,1,1642,0,1,2,0.03859398770572777,0
2022-06-04,1,-0.35203701255555025,-0.8949045124502792,-0.5319302907030876,2,1622,0,2,1,-1.092066911376893,2
2022-06-04,2,-0.2303952594177529,0.05126549526639938,-0.18027390963652484,2,1457,0,1,1,0.03859398770572777,2
2022-06-23,3,-0.12796009888066046,0.6031979997677952,0.17138247143003793,1,979,0,1,0,1.1692548867883485,2
2022-05-10,2,-0.31362382735414057,-0.2641245073058268,-0.5319302907030876,1,1643,0,1,1,0.03859398770572777,2
2022-05-04,1,-0.34563481502198196,-0.9737520130933357,-0.18027390963652484,2,1979,0,1,1,-1.092066911376893,2
2022-05-10,1,-0.3264282224212771,-0.10642950601971371,-0.3561021001698062,2,807,0,1,1,-1.092066911376893,2
2022-05-09,2,-0.28161283968629913,-0.4218195085919399,-0.5319302907030876,2,2105,0,1,1,0.03859398770572777,2
2022-05-20,1,-0.2752106421527309,-0.579514509878053,-0.5319302907030876,2,2230,0,1,1,-1.092066911376893,2
2022-06-16,2,-0.28161283968629913,-0.4218195085919399,-0.5319302907030876,1,2127,0,1,1,-1.092066911376893,2
2022-06-02,1,-0.25600404955202605,-0.579514509878053,-0.3561021001698062,2,343,0,1,0,-1.092066911376893,0
2022-05-10,2,-0.25600404955202605,0.6820455004108518,-0.5319302907030876,2,1643,0,0,1,1.1692548867883485,2
2022-05-10,1,-0.3584392100891185,-0.579514509878053,-0.18027390963652484,2,886,0,2,1,-1.092066911376893,2
2022-06-25,2,-0.2303952594177529,-0.10642950601971371,-0.5319302907030876,1,181,0,1,2,0.03859398770572777,2
2022-06-23,1,-0.35203701255555025,-0.7372095111641661,-0.18027390963652484,2,1053,0,0,1,-1.092066911376893,2
2022-05-27,2,-0.25600404955202605,0.20896049655251248,-0.5319302907030876,2,1413,0,2,1,0.03859398770572777,2
2022-06-27,1,-0.35203701255555025,-0.7372095111641661,-0.5319302907030876,2,202,0,1,1,-1.092066911376893,2
2022-04-28,3,-0.12796009888066046,0.4612724986102934,-0.3561021001698062,2,2085,0,0,1,1.1692548867883485,2
2022-06-30,3,0.24336735806629978,1.2339780049122475,-0.3561021001698062,1,837,0,1,1,1.1692548867883485,0
2022-05-24,1,-0.2624062470855943,-0.579514509878053,-0.5319302907030876,1,1229,0,1,0,-1.092066911376893,0
2022-06-20,1,-0.3904501977569599,-0.8160570118072227,-0.18027390963652484,2,1369,0,1,1,-1.092066911376893,2
2022-06-27,2,-0.31362382735414057,-0.2641245073058268,-0.18027390963652484,2,2152,0,1,1,-1.092066911376893,2
2022-05-27,1,-0.37764580268982334,-0.8949045124502792,-0.3561021001698062,2,736,0,2,1,-1.092066911376893,2
2022-06-13,2,-0.24319965448488948,-0.579514509878053,-0.5319302907030876,1,628,0,2,0,0.03859398770572777,2
2022-06-04,1,-0.3584392100891185,-0.8949045124502792,-0.3561021001698062,2,1941,0,2,1,-1.092066911376893,2
2022-06-20,2,-0.28801503721986743,-0.10642950601971371,-0.18027390963652484,2,1643,0,0,1,0.03859398770572777,2
2022-06-08,2,-0.3200260248877088,0.36665549783862555,-0.004445719103243464,2,855,0,1,1,-1.092066911376893,2
2022-05-04,2,-0.21759086435061636,0.12222824584515027,-0.5319302907030876,1,1229,0,1,0,0.03859398770572777,2
2022-06-17,3,-0.29441723475343573,0.36665549783862555,-0.004445719103243464,2,2177,0,2,1,0.03859398770572777,2
2022-05-23,2,-0.28161283968629913,0.05126549526639938,-0.5319302907030876,1,556,0,2,1,-1.092066911376893,2
2022-05-18,2,0.19214977779775355,0.4928114988675161,-0.3561021001698062,1,707,0,0,1,0.03859398770572777,0
2022-06-21,1,-0.3584392100891185,-0.8160570118072227,-0.5319302907030876,1,825,0,1,1,-1.092066911376893,2
2022-06-14,2,-0.06393812354497765,-0.8160570118072227,-0.3561021001698062,2,605,0,2,1,0.03859398770572777,2
2022-06-08,1,-0.3200260248877088,-0.579514509878053,-0.18027390963652484,2,333,0,1,1,0.03859398770572777,2
2022-05-04,2,-0.25600404955202605,-0.2641245073058268,-0.3561021001698062,2,1022,0,1,1,0.03859398770572777,2
2022-06-04,1,-0.35203701255555025,-0.7372095111641661,-0.3561021001698062,2,241,0,2,1,-1.092066911376893,2
2022-07-06,1,-0.29441723475343573,-0.7372095111641661,-0.5319302907030876,1,1030,0,1,0,-1.092066911376893,0
2022-07-06,1,-0.3584392100891185,-0.7372095111641661,-0.3561021001698062,1,40,0,1,0,-1.092066911376893,2
2022-06-20,1,-0.3328304199548454,-0.2641245073058268,-0.3561021001698062,2,1155,0,2,1,-1.092066911376893,2
2022-06-20,2,-0.15356888901493357,0.20896049655251248,-0.3561021001698062,2,213,0,1,2,0.03859398770572777,2
2022-06-20,2,-0.06393812354497765,0.36665549783862555,-0.18027390963652484,2,905,0,1,1,0.03859398770572777,2
2022-05-27,1,-0.34563481502198196,-0.7372095111641661,-0.3561021001698062,1,1996,0,2,1,-1.092066911376893,2
2022-06-12,2,-0.24319965448488948,0.29569274725987466,-0.18027390963652484,2,874,0,1,2,0.03859398770572777,2
2022-06-21,1,-0.35203701255555025,-0.831826511935834,-0.18027390963652484,2,555,0,1,1,-1.092066911376893,2
2022-05-18,2,-0.19198207421634325,0.11434349578084461,-0.5319302907030876,1,1788,0,1,1,0.03859398770572777,0
2022-07-07,3,-0.06393812354497765,0.36665549783862555,-0.5319302907030876,2,1320,0,1,1,0.03859398770572777,2
2022-06-30,3,-0.19198207421634325,0.9974355029830779,-0.3561021001698062,2,800,0,1,2,1.1692548867883485,0
2022-06-08,2,-0.2303952594177529,0.05126549526639938,-0.3561021001698062,2,808,0,1,1,0.03859398770572777,2
2022-07-04,2,-0.25600404955202605,0.36665549783862555,-0.5319302907030876,2,1246,0,1,1,0.03859398770572777,2
2022-05-26,1,-0.3712436051562551,-0.8949045124502792,-0.004445719103243464,2,556,0,1,1,-1.092066911376893,2
2022-06-16,2,-0.24319965448488948,-0.027582005376657167,-0.5319302907030876,1,1643,0,0,1,1.1692548867883485,2
2022-06-07,2,-0.3264282224212771,-0.6899010107783322,-0.5319302907030876,1,339,0,1,1,-1.092066911376893,2
2022-06-16,1,-0.34563481502198196,-1.0525995137363924,-0.3561021001698062,1,2018,0,2,1,-1.092066911376893,2
2022-06-22,2,-0.25600404955202605,0.05126549526639938,-0.18027390963652484,2,528,0,1,1,0.03859398770572777,2
2022-05-23,1,-0.29441723475343573,-0.8160570118072227,-0.18027390963652484,2,331,0,2,1,-1.092066911376893,2
2022-06-06,1,-0.3200260248877088,-0.579514509878053,-0.5319302907030876,1,847,0,1,0,-1.092066911376893,2
2022-06-23,2,-0.24319965448488948,0.20896049655251248,-0.3561021001698062,2,840,0,2,1,0.03859398770572777,2
2022-06-30,1,-0.3072216298205723,-0.8949045124502792,-0.5319302907030876,2,364,0,2,1,-1.092066911376893,2
2022-06-30,2,-0.3072216298205723,-0.4218195085919399,-0.5319302907030876,2,747,0,2,1,0.03859398770572777,2
2022-07-04,2,-0.19198207421634325,0.21684524661681814,-0.5319302907030876,2,557,0,1,1,0.03859398770572777,2
2022-07-04,3,-0.140764493947797,0.7293540007966857,-0.18027390963652484,2,1910,0,1,1,0.03859398770572777,2
2022-06-20,2,-0.2624062470855943,-0.18527700666277028,-0.3561021001698062,2,874,0,1,1,0.03859398770572777,2
2022-05-23,1,-0.3968523952905282,-0.5006670092349964,-0.5319302907030876,2,339,0,2,1,-1.092066911376893,2
2022-05-23,2,-0.29441723475343573,0.36665549783862555,-0.3561021001698062,2,976,0,2,1,0.03859398770572777,2
2022-07-04,2,-0.33923261748841366,-0.579514509878053,-0.5319302907030876,2,2088,0,2,1,0.03859398770572777,2
2022-06-26,1,-0.3328304199548454,-0.8949045124502792,-0.3561021001698062,1,1297,0,1,1,-1.092066911376893,2
2022-05-06,2,-0.31362382735414057,0.20896049655251248,-0.5319302907030876,2,102,0,1,1,0.03859398770572777,2
2022-05-29,2,-0.29441723475343573,-0.10642950601971371,-0.5319302907030876,2,556,0,2,0,0.03859398770572777,2
2022-06-12,3,-0.038329333410704526,0.5243504991247386,-0.3561021001698062,2,754,0,1,1,0.03859398770572777,2
2022-05-25,2,-0.25600404955202605,0.05126549526639938,-0.5319302907030876,2,743,0,1,1,1.1692548867883485,2
2022-06-24,3,-0.17917767914920668,0.05126549526639938,-0.5319302907030876,1,2118,0,0,1,1.1692548867883485,2
2022-06-06,2,-0.29441723475343573,-0.10642950601971371,-0.5319302907030876,1,182,0,2,1,0.03859398770572777,0
2022-06-06,1,-0.3584392100891185,-0.2641245073058268,-0.5319302907030876,1,182,0,2,1,-1.092066911376893,0
2022-05-12,2,-0.25600404955202605,-0.3429720079488834,-0.5319302907030876,2,764,0,2,1,0.03859398770572777,2
2022-05-10,2,-0.30209987179371767,0.20896049655251248,-0.3561021001698062,1,1406,0,2,0,0.03859398770572777,2
